project_id,llm_primary,llm_secondary,confidence,rule_id,evidence_text,llm_run_at
3d335b3dd65a96e0f5213f9cb1f62ee2,federal_land,federal_permit,high,T5_llm,"ON 
 
Freshwater wetlands in Virginia are regulated by the United States Army Corps of 
Engineers (USACE) subject to Section 401 and 404 of the Clean Water Act and the 
Virginia Department of Environmental Quality. Waters of the U.S. (WOUS) are regulated 
by the USACE subject to Section 10 of the Ri",2026-07-21T02:13:36.531351+00:00
3dad6d4b6e3e35153553d5810c8d6873,federal_direct_action,,low,T5_llm,Electron-Ion Collider ................................................................................................... 8 4.0,2026-07-21T02:13:38.884493+00:00
3e260140-8dca-eabb-1f16-755b442c61e9,federal_funding,,high,T5_llm,"cost share.

Insert the following language in the award:

You are required to:
Submit an Environmental Assessment to the Golden Field Office. A Finding of No Significant Impact (FONSI) is
required before funds will be release for construction of the facility.

Note to Specialist:

According the the ",2026-07-21T02:13:41.217825+00:00
3e4604fded2bb1cac4c02675a20be88e,federal_funding,,high,T5_llm,"covery and Reinvestment Act of 2009 (Recovery Act; Public Law 
111-5, 123 Stat. 115), as amended, the DOE’s National Energy Technology Laboratory, on 
behalf of the Office of Energy Efficiency and Renewable Energy’s Vehicle Technologies 
Program, will provide up to $2 billion in federal funding to c",2026-07-21T02:13:43.306184+00:00
3e69ae3f2be2d11d0c2d7723d1bf65a0,federal_permit,,low,T5_llm,"h 


SCE West of Devers Upgrade Project 
D.2 AGRICULTURE 
July 2016 
D.2-7 
Final EIS 
a specific identifiable activity such as a pipe from an industrial plant) and nonpoint sources (associated 
with general areas or activities such as agriculture or timber harvesting).  See EIS Section 10.14 
(Grou",2026-07-21T02:13:46.257714+00:00
3f4a6e69-c2a5-23d0-581b-8a20fb213854,federal_funding,federal_permit,medium,T5_llm,"Field Validation of MVA Technology for Offshore CCS [""Brief Description of Activities: The main goal of the proposed study is to deploy and validate an ultra-high resolution 3D marine seismic (UHR3D) appropriate for large-demonstration and commercial-scale offshore CCS sites.""]",2026-07-21T02:13:49.021482+00:00
3f611801-ce6b-b17a-7658-6a141b838c78,federal_funding,federal_land,medium,T5_llm,"WA-TEP-YAKAMA NATION [""Proposed Action or Project Description: The Yakama Nation Hydropower proposed project is for purchasing and installing a water turbine for Drop Site #4, located near Harrah, Washington, that would supplement the power generation for the Wapato Irrigation Project (WIP). Upon co",2026-07-21T02:13:51.528384+00:00
3f6f6a981e9cb3834955c8248ffbb455,federal_funding,,high,T5_llm,"PROPOSED ACTION AND ALTERNATIVES 
2.1 DOE’S Proposed Action 
DOE’s Proposed Action is to authorize the expenditure of $1.5 million in federal funding for SNI 
to design, procure, and install an access road, substation equipment, transmission cables, and up 
to a 2.0 megawatt wind turbine on SNI-owne",2026-07-21T02:13:54.657024+00:00
41448ddcf349b69d3b1f4b8546a27b4d,federal_funding,federal_program,high,T5_llm,"to use federal funds for this Proposed Action requires that DOE address 
NEPA requirements and related environmental documentation and permitting requirements. 
1.1 
National Environmental Policy Act and Related Procedures 
The regulatory framework of this Proposed Action, with federal funding, is d",2026-07-21T02:13:56.806516+00:00
41d06136-873a-1274-6337-b0ae4b80a147,federal_funding,,high,T5_llm,"NC-County-Johnston [""Proposed Action or Project Description: American Recovery and Reinvestment Act: [x]\n\nAt the Wastewater Treatment Plant: install dissolved oxygen controls, reprogram wetwell level controls for\nthe tertiary filter pumps, install electric actuators on tertiary filter effluent li",2026-07-21T02:13:58.895005+00:00
423b0bf50ca043b7cd2fc5f21b8689bf,federal_funding,,high,T5_llm,"p.  Information gained through these 
further assessments would be used as a basis for gauging the technical and environmental feasibility, 
costs, and benefits of using switchgrass as a fuel to replace a portion of the coal burned at OGS.  Upon 
approval of the Proposed Action, DOE would provide a ",2026-07-21T02:14:02.745540+00:00
4275f393-85e9-2600-07d2-7fecc558b1e2,federal_direct_action,federal_land,high,T5_llm,"proposed action will occur, project dimension
(e.g., acres displaced/disturbed, excavation length/depth), and area/location/number of buildings. Attach narratives, maps
and drawings of proposed action. Describe existing environmental conditions and potential for environmental impacts from
the propos",2026-07-21T02:14:05.286016+00:00
42c42afbf4463dd98a056af0920ff139,federal_direct_action,federal_land,high,T5_llm,"nmental
Protection Agency
Not started
Equipment and Materials
Handling, including
Materials Disposal
Generating Station
Hawaii Department of
Transportation
Not started
Energy Information
Administration Registration
Generating Station
Energy Information
Administration
Not started
National Pollutant D",2026-07-21T02:14:08.172641+00:00
4328b1900c4f66319eada3dfea962d69,federal_program,,high,T5_llm,10 CFR Part 430 Energy Conservation Standards: Energy Conservation Standards for Fluorescent and Incandescent Lamps,2026-07-21T02:14:09.993668+00:00
43418ef3ed34c2d350f099882823fda1,federal_land,federal_permit,high,T5_llm,"needed to improve the 
educational and economic opportunities of tribal members and to prepare tribal members to meet 
the challenge of the future.  The Tribe operates a Head Start program that needs funding to 
support unfunded federal mandates.  While area schools receive some federal funding to p",2026-07-21T02:14:12.881904+00:00
436d6ff799ca2cd9938ca37688e03918,federal_permit,,high,T5_llm,"they are either being
maintained in spite of the pumping activities or adequa.tely replaced by mitigation.
CollclusjQJJ.
The comments above were provided to assist in preparing revisions to t11e NEP A docUlllents and
to assist the COJ:ps of Engineers j11 their preparation of any Clean Water Act, Sec",2026-07-21T02:14:15.686872+00:00
4389eab4-facb-106b-ef08-ae6f9df9a2a8,federal_land,federal_permit,high,T5_llm,"CURTIS ROAD and FSR 4694 UNDERGROUND POWERLINE PROJECT [""A. Description of Decision\nMy decision is whether or not to authorize Consumers Energy to install an underground electrical line along Curtis Road (Forest Service Road (FSR) 4301), under FSR 4694, private road access leading to private proper",2026-07-21T02:14:17.697634+00:00
43cb557d69e3463352109744c30c6951,federal_funding,,high,T5_llm,"would be fed to the local utility grid through a 
utility approved net metering device. 
1.2 
Purpose and Need 
DOE‘s Proposed Action is to allow expenditure of $4,425,500 in financial assistance to Crowder College 
in support of the construction of Stage I of the MARET Center.  DOE funding for Stag",2026-07-21T02:14:21.382379+00:00
43e9ebbddd9ce4a3f897e16d65e5d361,federal_permit,federal_funding,high,T5_llm,"h NHPA Section 106 consultation 
requirements are on-going.22
Undertaking means a project, activity, or program funded in whole or in part under the direct or 
indirect jurisdiction of a Federal agency, including those carried out on behalf of the agency; 
those carried out with Federal financial as",2026-07-21T02:14:24.556664+00:00
44f4d9a6-2aa4-e434-0022-2cc9cc340e53,federal_funding,,medium,T5_llm,"Fast Responding Voltage Regulator and Dynamic VAR Compensator with Direct Medium Voltage Connection [""Brief Description of Proposed Action:\nNCSU is assisting with the design of the silicon-carbide power electronics devices, and performing prototype testing of the components at an existing test faci",2026-07-21T02:14:26.802116+00:00
4517cac0-02ac-b804-b6b2-87ce8f426cde,federal_funding,federal_permit,high,T5_llm,"Residential and Community Solar PVS Systems with Battery Storage in Puerto Rico [""Proposed Action Description:\nUnder FOA #DE-FOA-0003096, GDO will award solar companies up to $400 million dollars to install commercially available residential PVS systems with Battery Storage for qualified beneficiar",2026-07-21T02:14:29.808546+00:00
45eb7467f4ea38153bfbb80d6630b7cd,federal_funding,federal_direct_action,high,T5_llm,"native is the status quo, where no sufficient domestic commercial supply of HALEU is 
available; DOE would not undertake actions to address Section 2001(a)(2)(D)(v) of the 2020 Energy Act.  
Development of a domestic commercial supply of HALEU would be left to industry. 
Without DOE funding, the dev",2026-07-21T02:14:32.421341+00:00
46253a60-8706-86a4-db4a-0c1cc83ed44d,federal_permit,federal_land,medium,T5_llm,"NREL-23-013 PacWave South Buoys [""Description:\nB3.16 Small-scale, temporary surveying, site characterization, and research activities in aquatic environments,\nResearch limited to: (a) Acquisition of rights-of-way, easements, and temporary use permits; (b) Installation, operation,\nactivities in an",2026-07-21T02:14:34.695190+00:00
465565ca-69a1-e11f-0e7c-10c93eebd9fe,federal_funding,,medium,T5_llm,"Koyukuk Native Village Street Lighting [""Proposed Action or Project Description: The proposed action would involve changing the tribe's street lights from incandescent bulbs to LED lighting fixtures. The City of Fairbanks would provide research it developed for retrofitting the city's street lights.",2026-07-21T02:14:37.049799+00:00
46ac917c-c915-b920-a614-c1c73004a80b,federal_direct_action,,medium,T5_llm,"Kesselring Site Head Tanks Corrosion Protection Project [""PROJECT SCOPE DISCUSSION: The Kesselring Site Head Tanks Corrosion Protection Project includes work to Head Tanks (27A and 27B) for repairs to the interior iron oxide urethane coating and aliphatic urethane exterior coating systems, replaceme",2026-07-21T02:14:39.349210+00:00
470d9dcb2f6135b15f3dd877926d57b4,federal_direct_action,federal_funding,high,T5_llm,"Magpie Creek Congress directed the Corps to investigate the feasibility of reducing flood risk to the city of Sacramento and surrounding areas. The Corps completed feasibility studies in 1991 and 1996, recommending a concrete gravity flood detention dam on the north fork of the American River at the",2026-07-21T02:14:41.859901+00:00
475d08cfd56f834ea93f8a8859815dfc,federal_land,federal_program,medium,T5_llm,"ssed January 6, 2017. 
———. 2008a. Environmental Assessment, Milford Wind Corridor Project, Millard and Beaver 
Counties, Utah. Environmental Assessment UT-040-07-20. Cedar City, Utah: BLM Cedar City 
Field Office and Fillmore, Utah: BLM Fillmore Field Office. 
———. 2008b. Final programmatic environ",2026-07-21T02:14:45.139284+00:00
479b0c064e0e21cd36dca766692003cb,federal_land,federal_permit,high,T5_llm,"of the outer Continental Shelf; 
(E) 
coordination with relevant Federal agencies; 
(F) 
protection of national security interests of the United States; 
(G) 
protection of correlative rights in the outer Continental Shelf; 
(H) 
a fair return to the United States for any lease, easement, or right-o",2026-07-21T02:14:48.416787+00:00
47d29972541cb0990909ba06e918abb1,federal_direct_action,federal_land,medium,T5_llm,Consolidation and Expansion of Idaho National Laboratory Research and Development at a Science and Technology Campus FOR AGENCY ACTION ...................................................................... 1 1.1 Proposed Action: .......................................................................,2026-07-21T02:14:52.008722+00:00
485c297cc7a3f284d60ea48cfba7293e,unknown,,low,T5_llm,"rthquake Intensity 
with Acceleration 
Major Geologic Units in the Hanford Region and Their 
Water-Bearing Properties 
A-3 
A-10 
A-25 
Average Field Hydraulic Conductivity (Ft/Day) Measurements 
A-25 
Atmosphere Dilution Factors for HFNS 
A-38 
xiv 


a-f 
ALE 
ANSI 
BEIR 
BNL 
BPA 
BRP 
CAM 
DHX 
",2026-07-21T02:14:55.208438+00:00
485fb4ea7346f02675be81c09e056a86,federal_direct_action,federal_land,high,T5_llm,"tion 1.3 of the EA). Test assemblies will be radiographed before 
and after testing to confirm the condition of the test specimens and the 
integrity of the assembly prior to shipment. Assembly and disassembly 
of test assemblies will be performed in hot cells in accordance with DOE 
safeguards and ",2026-07-21T02:14:57.833445+00:00
49cdaa3ff2e6c505c6822e8e9803eb9b,federal_permit,federal_program,high,T5_llm,"tion of BOEM’s consultation efforts 
during development of the Draft EIS. 
1.4 Relevant Existing NEPA and Consulting Documents 
The following NEPA documents were utilized to inform the preparation of this Draft EIS and are 
incorporated in their entirety by reference.  
• 
Final Programmatic Environ",2026-07-21T02:15:01.022293+00:00
49da13653a7a5b11d9217a21367a7f47,federal_direct_action,federal_land|federal_permit,high,T5_llm,"round water in conjunction with the cumulative actions is strong.  
2010 ROD-Related Actions and non-DoD projects involving construction in Apra Harbor would have the 
potential for cumulative effects to nearshore waters. However, these projects would require 
Section 404(b) and Section 10 of the Ri",2026-07-21T02:15:04.366321+00:00
49f6591fd3fba14eb7ee0b4bd415862b,federal_land,federal_direct_action,high,T5_llm,"as the result of historic development practices. 
Point Source Pollution Control 
The point source program is administered by the State 
Water Control Board pursuant to Virginia Code §62.1-
44.15. Point source pollution control is accomplished 
through the implementation of the National Pollutant 
D",2026-07-21T02:15:08.766019+00:00
4aae2e20-7f53-f247-194f-8ac8f57bfce3,federal_direct_action,,medium,T5_llm,"Deep/Shallow Well Laboratory [""Brief Description of Proposed Action: Evaluation of structural, chemical and physical properties of host rock samples and sealant materials (cements, slurries) under high pressure carbon dioxide sequestration conditions.""]",2026-07-21T02:15:11.559301+00:00
4b5f3363c76f853b020897a435202ce9,unknown,,low,T5_llm,"ace called 
for in the LBNL's Long Range Development Plan (LBL 1987). 
4.8 
Utilities 
LBNLs onsite utility systems have sufficient capacity to meet present and future requirements 
for electrical power, natural gas, water, cooling, and waste management. 
4.8.1 Electrical Power 
Western Area Power A",2026-07-21T02:15:14.833548+00:00
4b987aff-3ef7-a6a7-e68f-5ffc3e6f882e,federal_funding,,high,T5_llm,"Nano-Engineered Catalyst Supported on Ceramic Hollow Fibers for Dry Reforming.. [""Brief Description of Activities: This project uses nano-engineered catalyst for the utilization of CO2 in dry reforming of methane to produce synthesis gas.""]",2026-07-21T02:15:16.780657+00:00
4bbdfd47b0743fbeaee4de3a552dfb58,unknown,,low,T5_llm_error,"St.te Planning Division 
741-1878 
Local Planning Dlvl,lon 
741-2211 
RE : 
CHHN020282-0 19 Draft E. I . S . - L i q u i d  Metal 
Fast B reeder Reactor 
Program 
Dea r 
Mr . Vaughn : 
In a ccordance wi th OMB Ci rcul a r  A-95 and as the des i gnated State Cleari nghouse 
for 
federal grant p rogra",
4bfee7eb9e1eef2f5470a61c38bbc912,federal_direct_action,federal_permit,high,T5_llm,"d to as paragraph (a)(4) waters); and
5.
Intrastate lakes and ponds not identified in paragraphs (a)(1) through (4) that meet the
relatively permanent standard and have a continuous surface connection to waters
identified in paragraph (a)(1) or (a)(3).
•
Rivers and Harbors Act – Section 10 of the Ri",2026-07-21T02:15:23.434750+00:00
4e5d34c3a41397035758ece7e592bcfc,federal_permit,,high,T5_llm,"purpose and 
need for the Presidential permit.  
Second, the Court found that DOE must take a “hard look” at potential impacts in Mexico from 
the ESJ transmission line in the U.S., the Mexican portion of the transmission line, and the wind 
farm in Mexico.  
The Court found that these deficiencies ",2026-07-21T02:15:26.507767+00:00
4ed0f6ff-f642-662e-06cc-911944a9cca6,federal_land,federal_permit,high,T5_llm,"Electric Vehicle Charging Station Installation at CFA [""SECTION B. Project Description and Purpose:\nIdaho National Laboratory is required under the Energy Policy Act of 2005 (EPACT 2005) and Energy Independence and Security Act of 2017 (EISA\n2007) to reduce petroleum consumption as well as Greenho",2026-07-21T02:15:29.666580+00:00
4f32b4e0-f551-010e-c1d2-25cd10612df8,federal_land,federal_permit,high,T5_llm,"Solar Photovoltaic Expansion Project [""Proposed Action Description:\nThe Mercury Solar Expansion Project would install a solar photovoltaic (PV) array on the south side of Mercury Fire Station No. 1 in Area 23 (Mercury) at the Nevada National Security Site (NNSS). Renewable energy generation at the ",2026-07-21T02:15:31.829814+00:00
4f35c7d290531d9f4b82089825db5f4b,unknown,,low,T5_llm_error,"Proposed Action and 
decision to issue the authorization, if appropriate. The United States Army Corps of Engineers (USACE) 
intends to adopt BOEM’s EIS to support its decision on any permits requested under Section 404 of the 
Clean Water Act and Section 10 of the Rivers and Harbors Act of 1899. Su",
4f4f11c9b2b50d2d496e5efb30102fa3,federal_permit,federal_funding,high,T5_llm,"Proposed Renewal of Source Material License SUB-526 Metropolis Works Uranium Conversion Facility In 2019, the President established the Nuclear Fuel Working Group (NFWG) to perform “a fuller analysis of national security considerations with respect to the entire nuclear fuel supply chain”. One of th",2026-07-21T02:15:37.975502+00:00
4fdb1198-e26c-f401-2665-7740f5060b68,federal_land,federal_permit,high,T5_llm,"Tarpon Towers LLC Road Access [""PROPOSAL\nTarpon Towers II, LLC, seeks approval to use portion of Forest Service Road #143(Randy Sapp RD) which is located In Franklin County, FL, off of State Road 65 for access to a new wireless telecommunication facility that will be situated on adjacent private pr",2026-07-21T02:15:39.843302+00:00
505c34c7-b402-5fd9-c6d3-54a4b7058ba6,federal_direct_action,federal_funding,medium,T5_llm,"SOFC Prototype System Test [""Brief Description of Activities: Construction and operation of a 400 kW SOFC system.""]",2026-07-21T02:15:41.990252+00:00
50debc35d921e3eb185ae28f064a5363,federal_funding,,high,T5_llm,"ses
to build one to two megawatt scale wind turbines on the college campus to provide
electricity for the college.
Conditional upon the completion of the Final EA and issuance of a Finding of No
Significant  Impact  (FONSI),  DOE  proposes  to  provide  Congressionally  Directed
Federal funding to t",2026-07-21T02:15:44.833509+00:00
513843e8b9551e1281e4a19b17f79bba,federal_funding,federal_permit,high,T5_llm,"involvement in the planning for monitoring and biological assessment activities; and 
 
Dock Builders Union dated November 1, 2010 which provided support for the Proposed Project. 
All comments received from the USACE PN were considered by the USACE in their evaluation of the 
Individual Permit app",2026-07-21T02:15:47.418109+00:00
5176eccf47d4246c00cb2adc251663f9,federal_land,federal_permit,high,T5_llm,"agement. BLM Manual MS-8400. U.S. 
Department of the Interior. November 16. Accessed at: 
https://www.blm.gov/sites/blm.gov/files/program_recreation_visual%20resource%20management_quick%
20link_BLM%20Manual%20Section%208400%20-%20Visual%20Resource%20Management.pdf. 
_____. 2007. Programmatic EIS for",2026-07-21T02:15:49.611390+00:00
53dbf073-d312-896f-add7-2a334756f35c,federal_land,,high,T5_llm,"Magpie Well Project [""Decision: I have decided to install livestock well, two pipelines and one stock tank in the Magpie Allotment (North end of the Big Belts). The well will be approximately 150 feet deep with a solar pump that will feed water to pipelines that will supply water to a stock tanks. T",2026-07-21T02:15:51.904854+00:00
5513cfc15b82a4d37a4ddea34528a920,federal_funding,,high,T5_llm,"proposed federal action before committing to that action. The proposal to provide federal financial 
assistance is considered a federal action subject to the procedural requirements of NEPA and the NEPA 
implementing regulations of CEQ and DOE. To comply with these requirements, DOE has determined 
",2026-07-21T02:15:54.510038+00:00
552dc869-d30e-3b58-db11-60a9d0a2fddf,federal_direct_action,,medium,T5_llm,"Big Hill Potable Water Service [""Description: The Trinity Bay Conservation District (TBCD), Anahuac, Texas, shall supply the monthly\npotable water service to the Big Hill Strategic Petroleum Reserve (SPR) site for a period of ten (10) years.\n\nThe TBCD public water system supplying water to the Bi",2026-07-21T02:15:57.005012+00:00
55504f88-0996-4022-c1ff-a2d7008fd0d2,unknown,,low,T5_llm,"Cyber Attack Detection and Accommodation Technology Demonstration [""Brief Description of Activities: Cybersecurity software will be configured and deployed at multiple sites for demonstration. This CX applies to Tasks 1 and 2 (documentation and software configuration) only.""]",2026-07-21T02:15:59.787901+00:00
55a7e60972620b73818d0a4f5e80c10e,federal_land,federal_direct_action,high,T5_llm,", wildlife, and botanical 
29 
resources. The Surface Water and Groundwater section requires projects to analyze watershed 
30 
impacts and mitigate for construction-related impacts. The Circulation Element requires that the 
31 
County prevent encroachment on public airport and military base operat",2026-07-21T02:16:04.226975+00:00
5605fd7861c0a3ef0f5fd33ea6482133,federal_permit,,high,T5_llm,", increasing the site's process wastewater volume by around 7 percent. Liquid 
radioactive waste will be pretreated before transfer to the existing wastewater treatment facility. 
Stormwater runoff would collect in a detention basin before discharge, and would be regulated by 
a National Pollutant D",2026-07-21T02:16:06.337890+00:00
56224f61975b41603c8743beb35db5af,federal_funding,,high,T5_llm,"A: 
SCOPING DOCUMENTS 


 
 
 
 
 
 
June 4, 2008 
 
TO:    
Distribution List 
 
SUBJECT: 
Notice of Scoping – Oregon Institute of Technology’s Deep Geothermal Well and 
Power Plan Project 
  
The U.S. Department of Energy (DOE) is proposing to provide Congressionally Directed Federal 
Funding to t",2026-07-21T02:16:09.924199+00:00
567fa20d8602ba0b6c8dfcf3ad121c96,unknown,,low,T5_llm,,2026-07-21T02:16:11.664330+00:00
5692f46efd35abadb438f05f0753b573,federal_property_transaction,federal_permit,high,T5_llm,"uction. Watering during grading 
activities would mitigate the effect of wind erosion to the underlying soils. In addition, in accordance with 
the federal Clean Water Act (CWA), any construction of roadway improvements over one acre in area 
would be required to comply with the National Pollutant D",2026-07-21T02:16:14.227176+00:00
581a7a6a-79e5-e29f-45eb-742d98745b83,unknown,,low,T5_llm,"Biomass Feed Preparation Laboratory [""Brief Description of Activities: Metal oxides are reactied with methane, natural gas, and solid fuels at high temperatures.""]",2026-07-21T02:16:16.146342+00:00
58816067-1bf4-6b15-3c4f-e3ebd68a0978,federal_program,federal_permit,medium,T5_llm,"Open Water Demonstration [""**Description:**\nB5.25 Small-scale renewable energy research and development and pilot projects in aquatic environments\nSmall-scale renewable energy research and development projects and small-scale pilot projects located in aquatic environments. Activities would be in a",2026-07-21T02:16:18.850260+00:00
597232e6-ab29-9f9a-83c5-22474b983584,federal_funding,,high,T5_llm,"Professional Design Services for Oak Park Village Hall Lighting Improvements [""Proposed Action or Project Description: American Recovery and Reinvestment Act: [x]\n\nThis funding will be used to fund Professional Design Services for Oak Park Village Hall Lighting Improvements engineering documents f",2026-07-21T02:16:21.094012+00:00
5a06d8bb-ec8a-abec-b734-d8c01f2ac1a9,federal_funding,,high,T5_llm,"proposed action fits within the specified class of actions, other applicable
regulatory requirements are met, and the proposed action is hereby categorically excluded from further
NEPA review.

2PB 3/31/10
NEPA Compliance Officer
Date

NEPA clause prepared by OCC [Melissa Rossiter 3/26/10]

You are ",2026-07-21T02:16:23.542310+00:00
5a110dca5e98ef3b7a74bfb6544f95d0,federal_funding,federal_land|federal_permit,high,T5_llm,"sources 
SCDOT 
South Carolina Department of Transportation  
SDEIS 
supplemental draft environmental impact statement 
SGCN 
species of greatest conservation need 
SHPO 
South Carolina State Historic Preservation Office 
SMS 
Scenery Management System 
SO2 
sulfur dioxide 
SUP 
special use permit 
",2026-07-21T02:16:26.819695+00:00
5b2ed8c3-dda0-3910-c31a-4ded2351d2fc,federal_land,federal_permit,high,T5_llm,"Solar Photovoltaic Expansion Project [""Proposed Action Description:\nThe Mercury Solar Expansion Project would install a solar photovoltaic (PV) array on the south side of Mercury Fire Station\nNo. 1 in Area 23 (Mercury) at the Nevada National Security Site (NNSS). Renewable energy generation at the",2026-07-21T02:16:28.765267+00:00
5b63b4f2-6a8c-73e6-250b-3f7a69b3f19e,federal_funding,,high,T5_llm,"Lease Agreement for 314 Mill Street, Lead, SD 57754 [""Proposed Action Description:\nLandlord leases to tenant and tenant leases from landlord the entire premises located at 314 Mill Street, Lead, SD 57754. The purpose of this lease is to house scientific and technical staff from the Sanford Undergro",2026-07-21T02:16:30.774453+00:00
5c42e268d873c614e12ce9939c91bce3,federal_permit,,high,T5_llm,"proposed action is the is s uance of a Presidential Permit to the 
Vermont El ectric Power Company (VELCO) to construct , connect , operate , and 
maintain the U . S .  portion of a high-vol tage , direct-current (DC )  e l ectric 
transmis sion circuit extending from the Comerford Substation in Mon",2026-07-21T02:16:33.784441+00:00
5c474029b9c7336f52013f839684b3fa,unknown,,low,T5_llm,Adopted Energy Conservation Standards for Distribution Transformers . The Navy is initiating the scoping process to identify community concerns and local issues to be addressed in this EIS. Navy representatives will be available at the public open-house scoping meeting to receive comments from the p,2026-07-21T02:16:36.132331+00:00
5c491ef0aacc56aada8d3c9bf5c7685f,federal_permit,,high,T5_llm,"ined by VELCO for itself and pursuant to agreements with the Vermont 
electric utilities that own a portion of the facilities. The two interconnections would be used to 
transmit electric energy between Hydro-Québec in Canada and VELCO in the United States. 
 
Upon issuance of a Presidential permit,",2026-07-21T02:16:38.493278+00:00
5cc3c4a8c31029ede3e94c3d418efe20,federal_land,federal_permit,high,T5_llm,"Proposed Action and 
decision to issue the authorization, if appropriate. The United States Army Corps of Engineers (USACE) 
intends to adopt BOEM’s EIS to support its decision on any permits requested under Section 404 of the 
Clean Water Act and Section 10 of the Rivers and Harbors Act of 1899. Su",2026-07-21T02:16:41.769899+00:00
5cd41c9d4a41bcd2117f73995e1401ac,federal_funding,federal_permit,high,T5_llm,"Historic Preservation Officer/Archaeologist 
Confederated Tribes of the Warm Springs Reservation of Oregon 
 
Robert Brunoe 
 
Sally Bird 
Tribal Historic Preservation Officer 
Cultural Resources Manager 
Coquille Indian Tribe 
 
Ed Metcalf 
Tribal Chairman 
Federal Agencies 
Federal Energy Regul",2026-07-21T02:16:43.921161+00:00
5e71827a-a3e8-00e5-4ea4-14bfb7348e2e,federal_land,federal_permit,high,T5_llm,"Cotter Corporation Exploratory Drill Hole on Lease Tract C-SR-13A [""A. Brief Project/Activity Description\n\nCotter Corporation proposes to conduct exploratory drilling on Lease Tract C-SR-13A, located in western San Miguel County, CO. The exploratory drilling would consist of boring one 5- to 6-inc",2026-07-21T02:16:46.030207+00:00
5e796c5edc2b0032d27f60bb5945054e,federal_land,federal_permit,high,T5_llm,"Mississippi River Headwaters Reservoir Operating Plan Evaluation; Cass, Winnibigoshish, Leech, Pokegema, Sandy Whitefish and Gull Lakes in Minnesota The DEIS does not contain an explicit, clear Purpose and Need statement. The document should provide a Purpose and Need statement describing the specif",2026-07-21T02:16:48.729345+00:00
5ee5d495ff2cad40d2213b2b9c8f85e5,federal_land,federal_permit,high,T5_llm,"his work. Switchgear, transformers, 
termination cabinets, pad-mounted switches, cabling (including aerial, above ground, and below ground), 
cable tray, conductors, emergency generators, heat trace cabling, and all other appurtenances also are 
included. Utilities and requisite conveyance would inc",2026-07-21T02:16:50.926255+00:00
5fc25842489e37d330f95056dd55ff82,federal_land,federal_permit,high,T5_llm,"a and the permit 
area. 
Project Design Criteria (PDC): Specific measures designed to minimize or avoid impacts anticipated to 
occur as a result of implementation of the action alternatives. PDC are incorporated within the proposal of 
specified action alternatives. 
Reciprocal easement: Per 36 CFR",2026-07-21T02:16:53.956383+00:00
5ff871d131ffc7ec0e87f28209096f9d,federal_permit,,high,T5_llm,"Final Environmental Impact Statement for Hydropower Relicensing of the Santee Cooper Hydroelectric Project, Federal Energy Regulatory Commission Project No. P-199-205 in Berkeley, Calhoun, Clarendon, Orangeburg, and Sumter Counties, South Carolina",2026-07-21T02:16:56.925944+00:00
6008b660-e473-bea9-c18e-29420892669a,federal_land,federal_permit,high,T5_llm,"Proposed Action

On May 17, 2019, the Federal Energy Regulatory Commission (FERC) issued a new license to the
Eugene Water & Electric Board (EWEB) for the Carmen-Smith Hydroelectric Project, Project No. 2242.
License Article 3 requires Eugene Water & Electric Board (EWEB) to implement the instream f",2026-07-21T02:16:59.894608+00:00
602a221cc45c13b2062ad9987fe9e124,federal_permit,federal_direct_action,high,T5_llm,"ed to be in attainment).  
The CAA requires each state to develop a State Implementation Plan (SIP) describing how the state 
                                                   
31 A unit of length equal to one millionth of a meter 


Final New England Clean Power Link EIS 
U.S. Department of Energy",2026-07-21T02:17:02.456134+00:00
60f5593c6d32e7b575204128d9dd306d,federal_permit,federal_land,high,T5_llm,"MEPA and its implementing 
regulations. The Certificate authorized MassDOT to proceed with planning for the South Coast Rail 
project as an extension of the existing Stoughton Line. However, further planning was delayed until 
2007. 
Section 404 of the Clean Water Act requires a Department of the Ar",2026-07-21T02:17:05.732195+00:00
61677567d59791d0830d92ac3cb1001a,federal_permit,federal_direct_action,medium,T5_llm,"tion of the Term “Mitigation”
The term “mitigation” is used in various ways in 
various contexts, and is often used as a general 
term for any method to avoid, minimize, or 
compensate for potential negative impacts. See, 
for example, the executive summary in Minnesota 
Power’s Presidential permit ",2026-07-21T02:17:08.189788+00:00
61c5342c56f9084051429a8fa5e23bd0,federal_direct_action,federal_permit|federal_funding,high,T5_llm,"'s transportation system; and sustain a vital economy. 
 
As the designated lead coastal agency for the state, FDEP communicates the agencies’ 
comments and the state’s final consistency decision to federal agencies and applicants for all 
actions other than permits issued under Clean Water Act Sect",2026-07-21T02:17:11.364437+00:00
626d2180515cb5a6eabbbcbfac8621d9,federal_direct_action,federal_land,high,T5_llm,"r hazardous 
wastes, addressing generation, transportation, storage, 
treatment, and disposal; allows, per Section 3006 of RCRA 
(42 USC 6926), States to establish and administer permit 
programs with EPA approval; allows EPA to delegate primary 
enforcement authority to Idaho. 
Federal Facility Com",2026-07-21T02:17:14.335060+00:00
6288903f9d9b2d02a67641d42008a416,federal_permit,,high,T5_llm,"proposed action and alternatives. Alternatives include the 
construction and operation of two new reactors at the VCSNS site or at alternative sites, the no- 
action alternative, energy source alternatives, system design alternatives, and onsite alternatives to 
reduce impacts on natural and cultura",2026-07-21T02:17:17.098587+00:00
