project_id,process_type,initiation_candidate_id,decision_candidate_id,notes,split
7adcbad739b9ad5409dd7a14acc3bc18,EA,80e63f3bb24c3c902e4c,71357359d5d9d4b90231,init=authoritative register project start; dec=authoritative register determination,train
07e8b0cd7c9e9abf8fb276acae7ce0d0,EA,7a934648181584ef286e,ede2a651f558e86f9b31,init=authoritative register project start; dec=authoritative register determination,train
66c9b0ec3e30e728787f3b9eb502ddfc,EA,83c582b589a710db9715,897b4bbaa122f502e2cb,init=authoritative register project start; dec=authoritative register determination,train
425dc3f36a117689f9229326bbf7c46a,EA,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate",train
174adbebbf1247b5d92610efc740f533,EA,1497d556f34109af53b6,db7c5658b496ba0f2d12,init=earliest qualifying application or scoping start; dec=authorizing-official or compliance-officer signature,train
3002af707d1ddb1294f547e626f784fe,EA,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate",train
54b270258af450833561bb404cd74179,EA,b988f8674c137dfd7f17,1f8d9bf0804200133eee,init=authoritative register project start; dec=authoritative register determination,train
c7dbd66ba2183fb5ea44d5e1772944d8,EA,c2f6d71c64c493e17460,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate,train
4ed07a0ef8f6bf55c20005e517bc7579,EA,a9e5afa0d4bab9a01a04,5213d679d77fcc844cd7,init=authoritative register project start; dec=authoritative register determination,test
d7c3aeeb288657ce7ec10f1d3ff72d4e,EA,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate",train
82bb20eb25b7ddc7453703a918b70148,EA,3318064845a7a6b1d42f,7d134819b10dfad07c58,init=earliest qualifying application or scoping start; dec=authoritative register determination,train
84b153f015fab166e70a6a40aa96414d,EA,none,6c2562285a64607ff7d8,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=authoritative register determination",test
bb4186770676398ec8143f4da2955ec7,EA,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate",train
dd8606ef271623a6148c059982e43a9d,EA,034a40888b85713e77a4,e711dc8d2986e02ea6f4,init=authoritative register project start; dec=authoritative register determination,train
9e9978cda8624597659d4b965b9eeb2b,EA,5d676f975adc3c9b54ec,b397068ef61471093342,init=earliest qualifying application or scoping start; dec=operative FONSI,test
43a3ed9ea3cae13472bf9ad81f0f46a6,EA,b23382b0ef5a64f29439,c345561e780240d94307,init=earliest qualifying application or scoping start; dec=operative FONSI,test
1c43ac38157653b1c7c339ec8598a85b,EA,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate",train
579c78fe6f12f2c72687aecf09223fc6,EA,d16ad34bee9ecafa2385,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate,train
626af2e0dcb8b43248228cd876240b6d,EA,9c1a90e42dbf89f13d6c,91cabd1161b39336c3d9,init=authoritative register project start; dec=authoritative register determination,test
9baf106759ce28ac9e7fc53c05d5b646,EA,3ccc4f2039cdb964ca0b,ccbf62a5feeef09e292d,init=earliest qualifying application or scoping start; dec=operative FONSI,train
a69b8da81ff83ca297a4e6b5cfeca6de,EA,9ece6a476113ae70c01e,2c7b08700902c345ce5f,init=earliest qualifying application or scoping start; dec=authoritative register determination,train
c2df9af69865ab70ed8da4ee63d4045e,EA,dd63224ef144531fd0b6,e77e825bbe6574cab8c5,init=earliest qualifying application or scoping start; dec=authoritative register determination,test
3d61452bf76c4b6d2a6364eb725295c4,EA,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate",train
ca2dc1eff43eb74afcc2e1ad006ab370,EA,ceb759ec79784df4ec19,0401742a46b4c210a979,init=earliest qualifying application or scoping start; dec=authorizing-official or compliance-officer signature,train
d66218d369b7f188037e71c2536a283d,EA,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate",train
9449a3124cdabff9eccc974152960afd,EA,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate",train
f14c3277f8dcc9e9b0431660be5a6717,EA,none,556ce5519c1a0973fd64,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=operative ROD",train
6544356c54a8e76259ed8f0bbc4a353a,EA,none,a32d5a1a71792cf4ac97,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=authorizing-official or compliance-officer signature",train
22b29df8b8f92881a4da801205255279,EA,10b12e530989eb86a53b,77f8004ff12b8b96f262,init=authoritative register project start; dec=authoritative register determination,test
1c20864d3da03b2151e23487fc6bc9dd,EA,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate",train
782e66e9fbb3dd907ea07de28ab7e66b,EA,4c4d08b334ec07102bcd,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate,train
6b62e653a15112e363a095c829448789,EA,none,fb84d646d83d033afb61,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=operative FONSI",train
6e3605db977431e23c9cebd30719624d,EA,f9c5540d3b7662242c8e,4029be8bde3c85ab6955,init=authoritative register project start; dec=authoritative register determination,train
b75c50c1ff6f9f8399195eb693d515d7,EA,6e4ef7e3442e4c771191,2faa66fef52c0fed59f7,init=authoritative register project start; dec=authoritative register determination,train
5ab3dbc04373452c2e02d1c0e762f3c2,EA,none,dc71612c1b5bb4028ce5,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=authoritative register determination",train
243c885992cc415a95459b8ba8c8980a,EA,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate",train
4632f0325d001c287445acf3773e6299,EA,442508703d45b7d6ff00,3383868d03978eaaaa3c,init=earliest qualifying application or scoping start; dec=authoritative register determination,train
0f534b747775fd35fc272eb78c71f6ea,EA,b37200f310a1b3bad7a8,25fa8429cff17ab568d7,init=earliest qualifying application or scoping start; dec=operative ROD,train
9b1b28dcce9693aa5f7823a7f4113eb9,EIS,3b1c0eef882f3ab0ad13,none,init=earliest qualifying application or scoping start; dec=authoritative register determination;verified_none,train
4ecbde48914fd2902b8c2ca635c4a6fb,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate",train
646993ae7d2ef18404d069dbb08e8f23,EIS,0ee2f37875ebb9ae92a8,85165b279644a4b4c32f,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback,test
f1583be2829137b9b8e6873107bca1f7,EIS,e15e9af1e5bb9b09ebd9,1cd54cc254acba2ed66a,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback,train
19fa5940f256367fa2863d06dacda897,EIS,08939006a658e32ee9fb,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,test
0ddf61e0158e665d9207e09a05001ba7,EIS,none,e919802f9c6d9838b1f3,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback",test
b82b64efd645c02959f29cb99480e132,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate;verified_none",train
5e8a9511fc56490096e6683ea35ff61f,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate;verified_none",train
b2cdd899c4cd20443b8b9d88e983057e,EIS,c29e2cd461c4faa62263,dbc518d2623a241f31db,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_rod,train
cc643182825ad662a4a22d5efff35171,EIS,04ac5c0fe6cf68861506,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate,train
35a5389c496c0242990df1037e7eda76,EIS,3a764e48806c43252d97,none,init=earliest qualifying application or scoping start; dec=authorizing-official or compliance-officer signature;verified_none,train
0407f13a2c3901c562530237469a2416,EIS,0c0ac4d1aa0d914322f4,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
8a81bf3d4af8201e65aa30a73ca3d32f,EIS,0aa1176f397e0908909d,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate,test
d663c95e0cbd1c0fae14188bd68dd990,EIS,979acc9eebdbde331610,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
66939785a75d82f3acd17a57920bd7c2,EIS,9d12cea81f275ff2f29b,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
10eb172109a10fb3c0d9d1e740318216,EIS,b11b4200326ae24e07f6,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
6b85d77b45be445614d1085f8025844a,EIS,d51b563e11af4def50a2,fdea6d730cdb4b5b0bb0,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback,test
de063d5e3eddbaeeef1f0fc802cf255a,EIS,0946a3b8cc7c8b764685,aea17d82fca130b9ab6d,init=authoritative register project start; dec=authoritative register determination;verified_rod,test
64776431d6b1d7f5cdd415f36148d8db,EIS,54cafe07da81e14c71ec,a68a2838885f8c502f65,init=earliest qualifying application or scoping start; dec=operative ROD;verified_rod,test
eed2be582987107fdb9f82c49c851719,EIS,7381aaa185fdbd9f4417,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate,test
9d57528f4d1ae19633cb4daffe5ebf95,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate",train
cec9eca73d6e8aae147f817ad56132d8,EIS,a5d260f81432aaf8b5e2,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
305751f0ceccd00a9782d6af607b0623,EIS,0ac0e7cf198000e87c38,410b78dcbd0ac61444c2,init=authoritative register project start; dec=authoritative register determination;verified_rod,train
1fa2ded55d753d837aff24c42d8284b8,EIS,555354f3ad5f6dc679c2,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
e03284b0ae3ed29a839edf5f481839e7,EIS,ff2d9c373aa6abfc3d05,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate,train
5e4d9b072edc364f98c153b797c406db,EIS,19bda5b49bd8d3ce34cb,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
16503be533a24ab6be0f16f0bc52c2f8,EIS,3c2051bc9d3cd79f0f44,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,test
96c9b42306f28e3f7ed9bab0ad66b348,EIS,37dd3c42116b3a24b791,none,init=earliest qualifying application or scoping start; dec=operative ROD;verified_none,test
357b9b5129c2e699722ef6bcbd1f43a6,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate;verified_none",train
67edc2a620b557679531dbfd04fc8b77,EIS,db451ca75ce6cf374b42,0c93a314a01fcbbaf1c0,init=earliest qualifying application or scoping start; dec=authoritative register determination;verified_feis_fallback,train
e232dd76050a1a3b78326ff59be4291e,EIS,7363a11fa67d427ff793,none,init=earliest qualifying application or scoping start; dec=operative ROD;verified_none,train
45111254a59f7d9490a1adcba4baf8a6,EIS,7155b1a04c874b995efa,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,test
1547f047a8564a060625448f82ebacb6,EIS,ad6580786c4cb6bb82bf,35bc0f42daec33b3ba28,init=earliest qualifying application or scoping start; dec=authorizing-official or compliance-officer signature;verified_feis_fallback,test
a60da55a3914121b0a9f5af98ba034d8,EIS,4792b429a0be9cd0eff3,c19654fbedb748436d1f,init=earliest qualifying application or scoping start; dec=operative ROD;verified_feis_fallback,train
05673602f1dd6f43856a6a570b9b1597,EIS,6c97561d6fd8ab492813,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
f46da32543e4529ea955651880d2431c,EIS,61a88eacf4451fe6a1f6,386b2ab026ac193ab0cd,init=earliest qualifying application or scoping start; dec=operative FONSI;verified_feis_fallback,train
5176eccf47d4246c00cb2adc251663f9,EIS,38042298ba28e5ecd356,e642a5909d4b0599ca5c,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback,test
1a1ed674b46a04b2a542bf2d4a3bd146,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate;verified_none",train
af2b74ffc134fdec04be990b8b6a7640,EIS,e63854a6d96d418196f5,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
7e06b9016e4080d64b61818b1268edc6,EIS,24a65710aa12761f8f20,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
0580c736d930dff0881d65adcb44f7c9,EIS,5c3635e23432b5427d5a,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
e4d622c1e93e2153f5fdcba71c338c68,EIS,fd912214268a4a413ba1,2f8dacca889563ac54e2,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback,test
dc455ede5d65a3e76e26d9d0fd230f68,EIS,e5fb8a1e3cc8f61b28ce,69c0a2e2da024b544223,init=earliest qualifying application or scoping start; dec=operative ROD;verified_feis_fallback,test
1eb5b1ebfb0093d8a995324eed069bf5,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate;verified_none",train
89414a09bd48fabe4852293e6642776a,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=authorizing-official or compliance-officer signature;verified_none",train
a8c2a50ea818052a3f63af4b0861a103,EIS,86ebf9374bb6e2f5d841,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate,test
9fafa3ee7103dc969c13e6322408bfb4,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate",train
83b874080c80c46e609947a68892b161,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate",train
45240748668e7cd54675745457e9a739,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=authorizing-official or compliance-officer signature;verified_none",train
262ee70fdc6c6c3043157be7c3ecc649,EIS,d401286d4de561310180,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate,train
1dc252f122386a34a12862c17996b9c1,EIS,c9d6bbbee06f246f0674,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
65e38b98ff7b5f4f4b3f1f6fca8c1b1f,EIS,d4d3dc5aaed6688649a1,b093a70aeecc1a8f5973,init=earliest qualifying application or scoping start; dec=operative ROD;verified_rod,test
da78e2db9863bda0412b8c3d6387140c,EIS,d4a81654320f5ef4c752,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
ac05b10d6c3ef664ce1a1b25d1f357c6,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate;verified_none",train
ba0cf860d1b312f76aee7f6c7dcad171,EIS,55be920a3f07851dcbdb,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
670fde1548246a76ab084f44574a30fb,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate;verified_none",train
a7ce48e4b1a2ee88caf66bdc9f81732c,EIS,50e83bdc858fa279dc3a,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,test
620e152778ddd80f97e589ee78b24f78,EIS,384097d9d3a8f3be1f9f,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
77a8d5c8c4e6fe2b86b1779a722885e0,EIS,c58456eda69d454dc87c,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate,train
e50971b6755d3ac9ba812b6a51b14c94,EIS,73cbcbfbb2209ddb46d6,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
accb3b10db0cf3c6b02815d386728ad6,EIS,d3609a313554ad3da31d,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate,train
aa47e1a63dac5e0d0d84ade306dca6c4,EIS,none,30bf0abc7b7eb66cef8f,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback",test
468856b169530378904c01ca3b930761,EIS,none,97cc2d8a045ebc5fba74,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback",test
4ebfd32914e7ec50b33ca9f61e15c555,EIS,none,fc49d2f61eb6a09051a0,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback",train
2d4e2fbbc9d5ee8e8dfe6b7788b15083,EIS,5e9c0979e5a6e814142a,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,test
b611d38e2262b5f783c1244393fdc231,EIS,277d85ca234a813c26a2,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,test
553ffcdc65e9096e67c69fb4763aad08,EIS,5c86c891a5920e15d0bb,7100d70575991885e468,init=earliest qualifying application or scoping start; dec=operative ROD;verified_rod,train
692428c0093b17311195bbfa43d12b45,EIS,2d8400e48c26e6a65435,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,test
c29c3c63543e37c9456baa468d32b97b,EIS,e0a53ed0e8b354249e71,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,test
11fd5877ac29b56b27a77a417db6d90b,EIS,fab4a66fcfadb3949152,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
dfe6130a176ecde494418bff7e0cd27d,EIS,dc34b83ee27478424201,3b55d9dfa0e3cf86b3bf,init=earliest qualifying application or scoping start; dec=operative FONSI;verified_feis_fallback,train
42678ecc94060ec65ebaaf0ee50fbe86,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate",train
cb367c628b158881c12fc100317951a8,EIS,707a349767d822614fd7,4df7b886f856310f550b,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_rod,test
8797d81f390e0eb5cb97c8710494e204,EIS,70a99d91ca687d6f11c5,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate,test
74a77422d9637a3c1a09330478db13e6,EIS,e0fcc66ec701abf42c44,afb0b229dbaf2c1a800f,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback,train
fe5ac2646d3e417e4665dead27fcd77c,EIS,b60f317f45e667acc158,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate,train
d66667402910dd84ae89bf519e468241,EIS,d4dad9e9c4b91924a4dd,c9090c7076c407ad6dec,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_rod,test
3b79650884348200e94d28f0791ab513,EIS,adf3734159325642c879,none,init=authoritative register project start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
20bb7220f8272ac5b35d2c2e1ada7c63,EIS,322b0c6c0d60425eeddf,5491e5c383cde5b9f69d,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback,train
5156aebf60860219be8950c02b41aea6,EIS,4ddd5b5a710b78c4fc2f,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
e9ae8b7c2bd04f7bee8b939ce18afc17,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate;verified_none",train
eeeae37055c133d265ebd33fd7c6dd56,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate;verified_none",train
d6f63a8b50ec71977089a04cfd0cf983,EIS,1e37c86e57bd3bc65d1f,0825be5ef579fe139a5a,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback,test
2ed8b99fee7953749d1788edd3931ce9,EIS,65ca36f1ce1ce735508c,b7e4ce1015a1fa01a1a7,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback,train
602a221cc45c13b2062ad9987fe9e124,EIS,2c7d634bcb548934f1e6,f4c1a36dccc5babcdfb0,init=earliest qualifying application or scoping start; dec=authoritative register determination;verified_feis_fallback,test
605218925a51a7ceb2ca9206cc0cf5b1,EIS,71c7e5810a6500b28fd2,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,test
ef3ff314718e334cb84c5451f30323b6,EIS,68e6e46f0d55181f9a16,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,test
295200a8ce6a5d352fdde0186bdb6cd1,EIS,e004f0b2375f806aa8bc,92e4abd9cc35dc44f04c,init=earliest qualifying application or scoping start; dec=operative ROD;verified_feis_fallback,train
1c0920ceec1cd675cbcbb3ce04cd1af3,EIS,0c2ffab21e7e4ad34acf,38681bb2d878b08a26f3,init=earliest qualifying application or scoping start; dec=operative ROD;verified_feis_fallback,train
a9931f0087188580c0378bac644abca4,EIS,588f5114dceadf5a13fb,ac7619b2c187b9c75e3c,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback,test
c178fd3d723b2294854d20cd62a8ae36,EIS,07046bb13703deca407f,106ac3f2f6d1781f6b8f,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_rod,train
28115f2c03cc08082f009b340ab9ed34,EIS,615daed817566bd6f4b4,b4374a9d7aa3547a72bc,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback,train
d0786446fe106088227f3366e6a00c2b,EIS,0717da502d9346c68b41,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
42fa9f318a1fd2a8205ca3665b73de65,EIS,0a48a0685265dbced7c3,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
a740142c21d8d0439cf0a9df97f2d8b2,EIS,7cd3c7cf77e1764227b6,none,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_none,train
aae0f3cb01c6c344a90bd05b4c6e1ac2,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate;verified_none",train
7c8cde84f2aae499bfc9989d6a019483,EIS,385306f3b3afba5de830,6eef51c8d009ddd59bd2,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback,test
4e63c8e146852bfaaf4d5b6d30bc6c34,EIS,5ea9adc0828be308d2cc,54c1253e7fed32efd215,init=earliest qualifying application or scoping start; dec=operative ROD;verified_feis_fallback,test
926d88776fff8363fe4bd24bed6abc3e,EIS,none,none,"init=none; no qualifying NOI, application, scoping, or CE start candidate; dec=none; no precise day-level FONSI/ROD candidate;verified_none",train
38826951e33a7cddc2fc54219d0fe011,EIS,65a39e24369387c015da,825d19decd38467a6e97,init=earliest qualifying application or scoping start; dec=none; no precise day-level FONSI/ROD candidate;verified_feis_fallback,train
bb7d43e4834dc3032bc77747770e8755,EIS,,93a47ab8dccf511e6870,verified_rod_no,test
12607852aafcb344b7633e566d4125fa,EIS,,5243f9cbce09bf8da7be,verified_rod_no,train
1eb303bd72c3f61355678d42cd93d382,EIS,,3ee5622f5db7f9057581,verified_rod_no,train
209ee205bd5c40dc7dc2c2e7827a7c62,EIS,,80b1015124f789809582,verified_rod_yes,train
93bec4029a1e6dad5ba38d3507c1a7b9,EIS,,ec5ad03af7e015a2961f,verified_rod_no,test
45d2ea3ffadec1827225fbbf1d3e23fb,EIS,,d2b81485fe40fbbbf100,verified_rod_no,test
c22265b6b6471b8e59a678ac86a56cb6,EIS,,5f6a1108a636372ffb7b,verified_rod_yes,train
63bedf55a728ef21c98bba88623bc7ab,EIS,,7edbcd9642f96897a654,verified_rod_yes,train
c898775bba19c6cc245893c5aed1e8b0,EIS,,7da92362fd30e522cd49,verified_rod_yes,test
5f9cb26d88a8b5e65f0d6405fd133299,EIS,,7e7e7c09ae66f0e9caad,verified_rod_yes,test
4d09ab6fd4c7ab656f1626d277cf27ca,EIS,,048d86c8135a1f11795e,verified_rod_no,train
7450ceacc79751b4dfbf76c44c248890,EIS,,b2eb0367092931c614ff,verified_rod_yes,test
e42943f5e677b52e69a402cb5c721d96,EIS,,aa552272fffdc4e010ea,verified_rod_yes,train
b060c952a53f94184eae837195c3877f,EIS,,4c9e7e8cec43d0e2e2ff,verified_rod_no,test
b61c664ca4bfdfe89a0a67c09ac93e3a,EIS,,c732ba1c613e52ddef02,verified_rod_no,train
a0a6fe5f23ec30e5cda48a674a5b95d4,EIS,,13e7d270f7c2b03c24c4,verified_rod_no,train
984b6f5b22b44ada3f2d7236289091f3,EIS,,939e669e0e29f513b024,verified_rod_yes,test
3621210fbd086bddbbf6fbedc1d6a488,EIS,,ab6bfb5fe5492887fa57,verified_rod_no,test
8ebe245b7c7739df4c3e68b1fb7f2ce3,EIS,,d6a986c84c8616d66518,verified_rod_yes,test
6fa30e86743dd82fd4dbb5eb482ce166,EIS,,451a228de5a0562b180a,verified_rod_no,train
a4d40b0343bcc27ddca246be74457688,EIS,,2c68438dfd2777ae4b77,verified_rod_no,train
99a32c2b9d336246a952b1e8b8ecba99,EIS,,43d46cc7074dd4c0a436,verified_rod_yes,train
d3775d4a9c69c4ea63406e23d0585f08,EIS,,8943f4b84de5b425e1c8,verified_rod_yes,train
5a31d9c24e27d68a0b3af0b6c4b187a5,EIS,,0f05836d3eea3ccf73c3,verified_rod_no,train
9ffadc247c16a74b9864ce234bd49760,EIS,,30c4ef56465c3818bd0c,verified_feis_fallback_no,test
4253d1b8efcdfa5e3e1111f2bb6233ee,EIS,,e81be9e0c6dd62effa29,verified_feis_fallback_no,train
3ed7aabb569ce9abaf24b75c9e70a24c,EIS,,2e6aad33d2fbc804d135,verified_feis_fallback_no,train
4925ff0533528ce314a00eee2291956c,EIS,,1503d580e5e4ce1395a6,verified_feis_fallback_yes,train
f490d5aac004578a1e2c518681746f2a,EIS,,0f71b22b19b223a40ca4,verified_feis_fallback_no,train
a57432e12a4a27c31261554ddf349e77,EIS,,9b4313e00d86686e1437,verified_feis_fallback_yes,train
0f706b014d4b0cf2de5c2f5f589c450d,EIS,,7bd176446e6fda2de7bd,verified_feis_fallback_no,train
0393d64217b5eea20187e0a68726f113,EIS,,07454503c6f8923708dd,verified_feis_fallback_no,train
ff32998c052b3ca99c3379e2df7a6cf4,EIS,,9aecc6a6d5cc67f58b7a,verified_feis_fallback_no,train
